,estado,edad,count
1062,Sonora,54,312
1063,Sonora,55,281
1064,Sonora,56,294
1065,Sonora,57,252
1066,Sonora,58,212
1067,Sonora,59,209
1068,Sonora,60,227
1069,Sonora,61,162
1070,Sonora,62,156
1071,Sonora,63,145
1072,Sonora,64,123
1073,Sonora,65,91
1074,Sonora,66,91
1075,Sonora,67,71
1076,Sonora,68,71
1077,Sonora,69,53
1078,Tabasco,25,2
1079,Tabasco,26,1
1080,Tabasco,28,1
1081,Tabasco,29,1
1082,Tabasco,30,1
1083,Tabasco,31,1
1084,Tabasco,32,2
1085,Tabasco,33,3
1086,Tabasco,35,3
1087,Tabasco,36,6
1088,Tabasco,37,6
1089,Tabasco,38,11
1090,Tabasco,39,43
1091,Tabasco,40,801
1092,Tabasco,41,820
1093,Tabasco,42,876
1094,Tabasco,43,850
1095,Tabasco,44,880
1096,Tabasco,45,842
1097,Tabasco,46,791
1098,Tabasco,47,769
1099,Tabasco,48,735
1100,Tabasco,49,743
1101,Tabasco,50,848
1102,Tabasco,51,777
1103,Tabasco,52,751
1104,Tabasco,53,677
1105,Tabasco,54,657
1106,Tabasco,55,605
1107,Tabasco,56,590
1108,Tabasco,57,523
1109,Tabasco,58,520
1110,Tabasco,59,480
1111,Tabasco,60,404
1112,Tabasco,61,412
1113,Tabasco,62,316
1114,Tabasco,63,280
1115,Tabasco,64,285
1116,Tabasco,65,248
1117,Tabasco,66,195
1118,Tabasco,67,151
1119,Tabasco,68,151
1120,Tabasco,69,108
1121,Tamaulipas,25,1
1122,Tamaulipas,26,1
1123,Tamaulipas,27,5
1124,Tamaulipas,28,1
1125,Tamaulipas,30,5
1126,Tamaulipas,31,3
1127,Tamaulipas,32,7
1128,Tamaulipas,33,3
1129,Tamaulipas,34,4
1130,Tamaulipas,35,9
1131,Tamaulipas,36,16
1132,Tamaulipas,37,28
1133,Tamaulipas,38,32
1134,Tamaulipas,39,68
1135,Tamaulipas,40,712
1136,Tamaulipas,41,896
1137,Tamaulipas,42,882
1138,Tamaulipas,43,993
1139,Tamaulipas,44,1005
1140,Tamaulipas,45,1009
1141,Tamaulipas,46,1027
1142,Tamaulipas,47,1007
1143,Tamaulipas,48,955
1144,Tamaulipas,49,955
1145,Tamaulipas,50,939
1146,Tamaulipas,51,897
1147,Tamaulipas,52,909
1148,Tamaulipas,53,878
1149,Tamaulipas,54,830
1150,Tamaulipas,55,792
1151,Tamaulipas,56,837
1152,Tamaulipas,57,708
1153,Tamaulipas,58,662
1154,Tamaulipas,59,636
1155,Tamaulipas,60,554
1156,Tamaulipas,61,526
1157,Tamaulipas,62,441
1158,Tamaulipas,63,348
1159,Tamaulipas,64,375
1160,Tamaulipas,65,306
1161,Tamaulipas,66,322
1162,Tamaulipas,67,246
1163,Tamaulipas,68,239
1164,Tamaulipas,69,207
1165,Tlaxcala,26,1
1166,Tlaxcala,27,2
1167,Tlaxcala,31,2
1168,Tlaxcala,32,5
1169,Tlaxcala,33,3
1170,Tlaxcala,34,3
1171,Tlaxcala,35,1
1172,Tlaxcala,36,2
1173,Tlaxcala,37,4
1174,Tlaxcala,38,5
1175,Tlaxcala,39,10
1176,Tlaxcala,40,227
1177,Tlaxcala,41,431
1178,Tlaxcala,42,510
1179,Tlaxcala,43,549
1180,Tlaxcala,44,537
1181,Tlaxcala,45,525
1182,Tlaxcala,46,471
1183,Tlaxcala,47,484
1184,Tlaxcala,48,473
1185,Tlaxcala,49,409
1186,Tlaxcala,50,417
1187,Tlaxcala,51,415
1188,Tlaxcala,52,366
1189,Tlaxcala,53,322
1190,Tlaxcala,54,324
1191,Tlaxcala,55,264
1192,Tlaxcala,56,280
1193,Tlaxcala,57,282
1194,Tlaxcala,58,244
1195,Tlaxcala,59,217
1196,Tlaxcala,60,190
1197,Tlaxcala,61,166
1198,Tlaxcala,62,147
1199,Tlaxcala,63,112
1200,Tlaxcala,64,91
1201,Tlaxcala,65,73
1202,Tlaxcala,66,89
1203,Tlaxcala,67,57
1204,Tlaxcala,68,71
1205,Tlaxcala,69,51
1206,Veracruz,25,1
1207,Veracruz,27,3
1208,Veracruz,28,2
1209,Veracruz,29,4
1210,Veracruz,30,3
1211,Veracruz,31,6
1212,Veracruz,32,3
1213,Veracruz,33,7
1214,Veracruz,34,6
1215,Veracruz,35,9
1216,Veracruz,36,9
1217,Veracruz,37,19
1218,Veracruz,38,24
1219,Veracruz,39,53
1220,Veracruz,40,453
1221,Veracruz,41,558
1222,Veracruz,42,595
1223,Veracruz,43,626
1224,Veracruz,44,584
1225,Veracruz,45,605
1226,Veracruz,46,583
1227,Veracruz,47,553
1228,Veracruz,48,564
1229,Veracruz,49,541
1230,Veracruz,50,515
1231,Veracruz,51,515
1232,Veracruz,52,478
1233,Veracruz,53,479
1234,Veracruz,54,401
1235,Veracruz,55,385
1236,Veracruz,56,370
1237,Veracruz,57,316
1238,Veracruz,58,272
1239,Veracruz,59,318
1240,Veracruz,60,269
1241,Veracruz,61,231
1242,Veracruz,62,210
1243,Veracruz,63,179
1244,Veracruz,64,163
1245,Veracruz,65,127
1246,Veracruz,66,122
1247,Veracruz,67,90
1248,Veracruz,68,79
1249,Veracruz,69,73
1250,Yucatán,30,1
1251,Yucatán,36,1
1252,Yucatán,37,6
1253,Yucatán,38,6
1254,Yucatán,39,2
1255,Yucatán,40,425
1256,Yucatán,41,582
1257,Yucatán,42,541
1258,Yucatán,43,591
1259,Yucatán,44,542
1260,Yucatán,45,500
1261,Yucatán,46,514
1262,Yucatán,47,486
1263,Yucatán,48,437
1264,Yucatán,49,538
1265,Yucatán,50,486
1266,Yucatán,51,460
1267,Yucatán,52,422
1268,Yucatán,53,405
1269,Yucatán,54,363
1270,Yucatán,55,331
1271,Yucatán,56,335
1272,Yucatán,57,316
1273,Yucatán,58,313
1274,Yucatán,59,243
1275,Yucatán,60,225
1276,Yucatán,61,228
1277,Yucatán,62,191
1278,Yucatán,63,184
1279,Yucatán,64,158
1280,Yucatán,65,146
1281,Yucatán,66,136
1282,Yucatán,67,125
1283,Yucatán,68,90
1284,Yucatán,69,94
1285,Zacatecas,25,1
1286,Zacatecas,28,1
1287,Zacatecas,30,1
1288,Zacatecas,31,2
1289,Zacatecas,32,2
1290,Zacatecas,33,4
1291,Zacatecas,34,3
1292,Zacatecas,35,3
1293,Zacatecas,36,11
1294,Zacatecas,37,24
1295,Zacatecas,38,20
1296,Zacatecas,39,60
1297,Zacatecas,40,658
1298,Zacatecas,41,819
1299,Zacatecas,42,826
1300,Zacatecas,43,813
1301,Zacatecas,44,864
1302,Zacatecas,45,834
1303,Zacatecas,46,732
1304,Zacatecas,47,765
1305,Zacatecas,48,791
1306,Zacatecas,49,788
1307,Zacatecas,50,697
1308,Zacatecas,51,648
1309,Zacatecas,52,598
1310,Zacatecas,53,566
1311,Zacatecas,54,528
1312,Zacatecas,55,527
1313,Zacatecas,56,541
1314,Zacatecas,57,411
1315,Zacatecas,58,372
1316,Zacatecas,59,366
1317,Zacatecas,60,290
1318,Zacatecas,61,314
1319,Zacatecas,62,260
1320,Zacatecas,63,259
1321,Zacatecas,64,214
1322,Zacatecas,65,195
1323,Zacatecas,66,155
1324,Zacatecas,67,146
1325,Zacatecas,68,105
1326,Zacatecas,69,88
